FECHA_CORTE,DEPENDENCIA,ACTIVIDAD,FTE_FTO,TIPO_INGRESO,META,PROHIBIDA,TIPO_GASTO,RUBRO,PARTIDA_GASTO,NOMBRE,PIM,CERTIFICADO,EJECUCION
20230525,PN OTISHI,GESTION DEL PROGRAMA,RO,SERNANP,33,EST?NDAR,GO,SERV. SEG. Y VIG.,2.3.2.3.1.2,SERVICIOS DE SEGURIDAD Y VIGILANCIA,"46,633.00","27,251.28","27,251.28"
20230525,PN YAGUAS,VIGILANCIA  Y CONTROL PARA LA PROTECCION DE AREAS NATURALES,DyT,PdP,142,EST?NDAR,GO,ALIMENTOS,2.3.1.1.1.1,ALIMENTOS Y BEBIDAS PARA CONSUMO HUMANO,"15,300.00","9,780.00","9,630.00"
20230525,PN YAGUAS,DESARROLLO DE ESPACIOS PARTICIPATIVOS PARA LA CONSERVACION DE LOS RECURSOS NATURALES,DyT,PdP,337,EST?NDAR,GO,COMBUSTIBLE,2.3.1.3.1.1,COMBUSTIBLES Y CARBURANTES,"7,000.00","7,000.00",0.00
20230525,PN YANACHAGA CHEMILLEN,GESTION DEL PROGRAMA,RO,SERNANP,71,EST?NDAR,GO,ASEO Y LIMPIEZA,2.3.1.5.3.1,"ASEO, LIMPIEZA Y TOCADOR","2,965.00","2,965.00","2,965.00"
20230525,RN MATSES,OPERACION Y MANTENIMIENTO DE INFRAESTRUCTURA,DyT,KFW,408,EST?NDAR,GO,GO,2.3.1.5.3.2,"DE COCINA, COMEDOR Y CAFETERIA","2,600.00",0.00,0.00
20230525,RN PARACAS,GESTION DEL PROGRAMA,RO,SERNANP,28,PLANILLA,CAS,CAS,2.3.2.8.1.1,CONTRATO ADMINISTRATIVO DE SERVICIOS,"355,605.00","355,605.00","184,544.23"
20230525,RN PUCACURO,VIGILANCIA  Y CONTROL PARA LA PROTECCION DE AREAS NATURALES,RO,SERNANP,140,EST?NDAR,GO,GO,2.3.1.5.4.1,"ELECTRICIDAD, ILUMINACION Y ELECTRONICA","4,060.00","4,058.90","4,058.90"
20230525,RN TAMBOPATA,VIGILANCIA  Y CONTROL PARA LA PROTECCION DE AREAS NATURALES,DyT,PdP,378,EST?NDAR,GO,GO,2.3.1.5.4.1,"ELECTRICIDAD, ILUMINACION Y ELECTRONICA",600.00,0.00,0.00
20230525,RN TITICACA,VIGILANCIA  Y CONTROL PARA LA PROTECCION DE AREAS NATURALES,RO,SERNANP,155,EST?NDAR,GO,ALIMENTOS,2.3.1.1.1.1,ALIMENTOS Y BEBIDAS PARA CONSUMO HUMANO,"22,997.00","10,991.00","8,725.80"
20230525,RVS LAQUIPAMPA,GESTION DEL PROGRAMA,RO,SERNANP,37,PLANILLA,CAS,CAS,2.3.2.8.1.1,CONTRATO ADMINISTRATIVO DE SERVICIOS,"55,440.00","55,440.00","24,641.90"
20230525,SN CALIPUY,GESTION DEL PROGRAMA,RO,SERNANP,35,PROHIBIDA SERV BAS,GO,PROH. SERV. BASICO,2.3.2.2.1.1,SERVICIO DE SUMINISTRO DE ENERGIA ELECTRICA,763.00,654.00,361.50
20230525,SN MEGANTONI,VIGILANCIA  Y CONTROL PARA LA PROTECCION DE AREAS NATURALES,RO,SERNANP,111,PROH. MANT,GO,PROH. MANT VEH.,2.3.2.4.5.1,DE VEHICULOS,"2,460.00",615.00,615.00
20230525,BP PUI PUI,SEGUIMIENTO Y EVALUACION DEL PROGRAMA,DyT,PdP,299,EST?NDAR,GO,VIATICOS,2.3.2.1.2.2,VIATICOS Y ASIGNACIONES POR COMISION DE SERVICIO,"4,000.00","4,000.00",0.00
20230525,DGANP,OTORGAMIENTO Y RENOVACION DE DERECHOS PARA EL APROVECHAMIENTO DE RECURSOS RENOVABLES EN AREAS NATURALES PROTEGIDAS,RO,SERNANP,169,EST?NDAR,GO,COMBUSTIBLE,2.3.1.3.1.1,COMBUSTIBLES Y CARBURANTES,0.00,0.00,0.00
20230525,DGANP,VIGILANCIA  Y CONTROL PARA LA PROTECCION DE AREAS NATURALES,DyT,PdP,128,PLANILLA,CAS,CAS,2.3.2.8.1.5,VACACIONES TRUNCAS DE C.A.S.,"1,767.00","1,767.00","1,767.00"
20230525,PN BAHUAJA SONENE,GESTION DEL PROGRAMA,RO,SERNANP,77,PROHIBIDA SERV BAS,GO,PROH. SERV. BASICO,2.3.2.2.1.1,SERVICIO DE SUMINISTRO DE ENERGIA ELECTRICA,"3,000.00",466.10,282.30
20230525,PN BAHUAJA SONENE,GESTION DEL PROGRAMA,RO,SERNANP,77,EST?NDAR,GO,ALQUILER DE LOCAL,2.3.2.5.1.1,DE EDIFICIOS Y ESTRUCTURAS,"25,200.00","13,350.00","10,774.00"
20230525,PN BAHUAJA SONENE,VIGILANCIA  Y CONTROL PARA LA PROTECCION DE AREAS NATURALES,RO,SERNANP,156,EST?NDAR,GO,GO,2.3.1.5.4.1,"ELECTRICIDAD, ILUMINACION Y ELECTRONICA","12,266.00","12,266.00","12,264.00"
20230525,PN CERROS DE AMOTAPE,VIGILANCIA  Y CONTROL PARA LA PROTECCION DE AREAS NATURALES,RO,SERNANP,162,PLANILLA,CAS,CAS,2.3.2.8.1.4,AGUINALDOS DE C.A.S.,"6,600.00","6,600.00",0.00
20230525,PN GUEPPI - SEKIME,SEGUIMIENTO Y EVALUACION DEL PROGRAMA,DyT,PdP,313,EST?NDAR,GO,ALIMENTOS,2.3.1.1.1.1,ALIMENTOS Y BEBIDAS PARA CONSUMO HUMANO,800.00,800.00,800.00
20230525,PN HUASCARAN,VIGILANCIA  Y CONTROL PARA LA PROTECCION DE AREAS NATURALES,RO,SERNANP,98,PLANILLA,CAS,CAS,2.3.2.8.1.4,AGUINALDOS DE C.A.S.,"13,800.00","13,800.00",0.00
20230525,PN MANU,DEMARCACION FISICA DE LOS LIMITES DE LAS AREAS NATURALES PROTEGIDAS CON CATEGORIA DEFINITIVA,DyT,PdP,318,EST?NDAR,GO,VIATICOS,2.3.2.1.2.2,VIATICOS Y ASIGNACIONES POR COMISION DE SERVICIO,150.00,150.00,0.00
20230525,PN OTISHI,GESTION DEL PROGRAMA,RO,SERNANP,33,EST?NDAR,GO,SOAT,2.3.2.6.3.3,SEGURO OBLIGATORIO ACCIDENTES DE TRANSITO (SOAT),"2,322.00",600.00,300.00
20230525,PN SIERRA DEL DIVISOR,VIGILANCIA  Y CONTROL PARA LA PROTECCION DE AREAS NATURALES,DyT,KFW,144,PROHIBIDA SERV BAS,GO,PROH. SERV. BASICO,2.3.2.2.2.3,SERVICIO DE INTERNET,"2,154.00","1,077.00",718.00
20230525,RC AMARAKAERI,SEGUIMIENTO Y EVALUACION DEL PROGRAMA,DyT,PdP,342,EST?NDAR,GO,MOV. LOCAL,2.3.2.1.2.99,OTROS GASTOS,300.00,300.00,0.00
20230525,RC ASHANINKA,GESTION DEL PROGRAMA,RO,SERNANP,34,PROHIBIDA SERV BAS,GO,PROH. SERV. BASICO,2.3.2.2.1.1,SERVICIO DE SUMINISTRO DE ENERGIA ELECTRICA,"1,800.00",0.00,0.00
20230525,RC YANESHA,OPERACION Y MANTENIMIENTO DE INFRAESTRUCTURA,RO,SERNANP,260,PROH. MANT,GO,PROH. MANT INFR.,2.3.2.4.2.1,"DE EDIFICACIONES, OFICINAS Y ESTRUCTURAS","12,500.00",0.00,0.00
20230525,RN CALIPUY,OPERACION Y MANTENIMIENTO DE INFRAESTRUCTURA,RO,SERNANP,261,PROH. MANT,GO,PROH. MANT INFR.,2.3.2.4.2.1,"DE EDIFICACIONES, OFICINAS Y ESTRUCTURAS","14,500.00",0.00,0.00
20230525,RN ILLESCAS,GESTION DEL PROGRAMA,RO,SERNANP,75,EST?NDAR,GO,MEDICAMENTOS,2.3.1.8.1.2,MEDICAMENTOS,740.00,370.00,370.00
20230525,RN PACAYA SAMIRIA,OPERACION Y MANTENIMIENTO DE INFRAESTRUCTURA,DyT,KFW,409,PROH. MANT,GO,PROH. MANT INFR.,2.3.1.11.1.6,MATERIALES DE  ACONDICIONAMIENTO,"4,000.00",0.00,0.00
20230525,RN SALINAS Y AGUADA BLANCA,GESTION DEL PROGRAMA,RO,SERNANP,11,PROHIBIDA SERV BAS,GO,PROH. SERV. BASICO,2.3.2.2.2.2,SERVICIO DE TELEFONIA FIJA,668.00,315.50,167.80
20230525,RN TAMBOPATA,EVALUACION DE ZONAS DEGRADADAS EN PROCESO DE RESTAURACION,RO,SERNANP,166,EST?NDAR,GO,GO,2.3.1.99.1.4,"SIMBOLOS, DISTINTIVOS Y CONDECORACIONES",760.00,760.00,704.00
20230525,RN TITICACA,VIGILANCIA  Y CONTROL PARA LA PROTECCION DE AREAS NATURALES,DyT,CIMA,155,PLANILLA,CAS,CAS,2.3.2.8.1.4,AGUINALDOS DE C.A.S.,600.00,600.00,0.00
20230525,SH MACHUPICCHU,IMPLEMENTACION DE BRIGADAS PARA LA ATENCION FRENTE A EMERGENCIAS Y DESASTRES,RO,SERNANP,186,EST?NDAR,GO,VIATICOS,2.3.2.1.2.2,VIATICOS Y ASIGNACIONES POR COMISION DE SERVICIO,"1,500.00","1,000.00","1,000.00"
20230525,SH PAMPA DE AYACUCHO,GESTION DEL PROGRAMA,RO,SERNANP,14,EST?NDAR,GO,MEDICAMENTOS,2.3.1.8.1.2,MEDICAMENTOS,"1,600.00",800.00,400.00
20230525,SN MEGANTONI,GESTION DEL PROGRAMA,DyT,PdP,382,PROHIBIDA SERV BAS,GO,PROH. SERV. BASICO,2.3.2.2.2.3,SERVICIO DE INTERNET,"6,300.00","6,300.00","4,391.70"
20230525,ZR SANTIAGO COMAINA,OPERACIONES DE SOPORTE LOGISTICO PARA LA INTERDICCION DE LA MINERIA ILEGAL,RO,SERNANP,278,EST?NDAR,GO,GO,2.3.1.99.1.99,OTROS BIENES,"2,000.00","2,000.00","2,000.00"
20230525,BP PUI PUI,VIGILANCIA  Y CONTROL PARA LA PROTECCION DE AREAS NATURALES,DyT,PdP,280,PLANILLA,CAS,CAS,2.3.2.8.1.2,CONTRIBUCIONES A ESSALUD DE C.A.S.,"4,010.00","4,010.00",659.08
20230525,DDE,INSTRUMENTOS DE PLANIFICACION Y DESARROLLO EN AREAS NATURALES PROTEGIDAS ELABORADOS,DyT,PdP,168,EST?NDAR,GO,PASAJES,2.3.2.1.2.1,PASAJES Y GASTOS DE TRANSPORTE,"10,041.00","10,041.00","9,225.90"
20230525,DGANP,GESTION DEL PROGRAMA,RO,SERNANP,40,PROH. MANT,GO,PROH. MANT INFR.,2.3.2.4.7.1,DE MAQUINARIAS Y EQUIPOS,900.00,650.00,650.00
20230525,DGANP,OTORGAMIENTO Y RENOVACION DE DERECHOS PARA EL APROVECHAMIENTO DEL RECURSO PAISAJE EN AREAS NATURALES PROTEGIDAS,DyT,PdP,175,PLANILLA,CAS,CAS,2.3.2.8.1.1,CONTRATO ADMINISTRATIVO DE SERVICIOS,0.00,0.00,0.00
20230525,JEFATURA,CONDUCCION Y ORIENTACION SUPERIOR,RO,SERNANP,211,EST?NDAR,GO,BOLETOS / ADQ. BIENES IMPR.,2.3.1.99.1.3,"LIBROS, DIARIOS, REVISTAS Y OTROS BIENES IMPRESOS NO VINCULADOS A ENSE?ANZA",200.00,200.00,200.00
20230525,OA - RRHH,GESTION ADMINISTRATIVA,RO,SERNANP,214,EST?NDAR,GO,SERV. DIVERSOS,2.3.2.7.11.5,SERVICIOS DE ALIMENTACION DE CONSUMO HUMANO,"2,300.00","2,300.00","1,600.00"
20230525,PN CORDILLERA AZUL,VIGILANCIA  Y CONTROL PARA LA PROTECCION DE AREAS NATURALES,RO,SERNANP,159,PLANILLA,CAS,CAS,2.3.2.8.1.5,VACACIONES TRUNCAS DE C.A.S.,"1,387.00","1,387.00","1,387.00"
20230525,PN GUEPPI - SEKIME,INSTRUMENTOS DE PLANIFICACION Y DESARROLLO EN AREAS NATURALES PROTEGIDAS ELABORADOS,DyT,PdP,314,EST?NDAR,GO,TALLERES,2.3.2.7.10.1,"SEMINARIOS ,TALLERES Y SIMILARES ORGANIZADOS POR LA  INSTITUCION","4,600.00","4,600.00","2,300.00"
20230525,RC AIRO PAI,OTORGAMIENTO Y RENOVACION DE DERECHOS PARA EL APROVECHAMIENTO DE RECURSOS RENOVABLES EN AREAS NATURALES PROTEGIDAS,DyT,KFW,400,PROH. SERV. VARIOS,GO,PROH. SERV.  PUBLIC/PERS NAT. Y JUR.,2.3.2.7.1.1,CONSULTORIAS,400.00,0.00,0.00
20230525,RC ASHANINKA,DESARROLLO DE ESPACIOS PARTICIPATIVOS PARA LA CONSERVACION DE LOS RECURSOS NATURALES,DyT,PdP,346,EST?NDAR,GO,UTILES DE ESCRIT.,2.3.1.5.1.2,"PAPELERIA EN GENERAL, UTILES Y MATERIALES DE OFICINA",900.00,900.00,700.00
20230525,RC HUIMEKI,SEGUIMIENTO Y EVALUACION DEL PROGRAMA,DyT,PdP,353,EST?NDAR,GO,TALLERES,2.3.2.7.10.1,"SEMINARIOS ,TALLERES Y SIMILARES ORGANIZADOS POR LA  INSTITUCION","5,000.00","5,000.00","5,000.00"
20230525,RC MACHIGUENGA,GESTION DEL PROGRAMA,RO,SERNANP,23,EST?NDAR,GO,ASEO Y LIMPIEZA,2.3.1.5.3.1,"ASEO, LIMPIEZA Y TOCADOR","1,610.00",200.00,100.00
20230525,RC YANESHA,DESARROLLO DE ESPACIOS PARTICIPATIVOS PARA LA CONSERVACION DE LOS RECURSOS NATURALES,DyT,PdP,367,EST?NDAR,GO,COMBUSTIBLE,2.3.1.3.1.1,COMBUSTIBLES Y CARBURANTES,"1,062.00","1,062.00",680.80
20230525,RN ALLPAHUAYO MISHANA,OPERACIONES DE SOPORTE LOGISTICO PARA LA INTERDICCION DE LA MINERIA ILEGAL,RO,SERNANP,205,EQUIPAMIENTO,EQUIPAMIENTO,EQUIPAMIENTO,2.6.3.2.9.99,"MAQUINARIAS, EQUIPOS Y MOBILIARIOS DE OTRAS INSTALACIONES","48,000.00",0.00,0.00
20230525,RN PACAYA SAMIRIA,OTORGAMIENTO Y RENOVACION DE DERECHOS PARA EL APROVECHAMIENTO DE RECURSOS RENOVABLES EN AREAS NATURALES PROTEGIDAS,DyT,KFW,171,EST?NDAR,GO,GO,2.3.1.8.1.99,OTROS PRODUCTOS SIMILARES,"10,000.00","7,000.00","7,000.00"
20230525,RN SAN FERNANDO,OPERACIONES DE SOPORTE LOGISTICO PARA LA INTERDICCION DE LA MINERIA ILEGAL,RO,SERNANP,202,EST?NDAR,GO,SERV. DIVERSOS,2.3.2.7.11.2,"TRANSPORTE Y TRASLADO DE CARGA, BIENES Y MATERIALES","4,500.00","1,800.00","1,800.00"
20230525,RP NOR YAUYOS COCHAS,OPERACION Y MANTENIMIENTO DE INFRAESTRUCTURA,RO,DS N? 025-2023-EF.,445,PROH. MANT,GO,PROH. MANT INFR.,2.3.2.4.2.1,"DE EDIFICACIONES, OFICINAS Y ESTRUCTURAS","173,000.00","75,319.80","75,319.80"
20230525,SN CALIPUY,GESTION DEL PROGRAMA,RO,SERNANP,35,OTROS GASTOS,OTROS GASTOS,OTROS GASTOS,2.5.4.3.2.1,DERECHOS ADMINISTRATIVOS,200.00,0.00,0.00
20230525,ZR SIERRA DIVISOR,GESTION DEL PROGRAMA,RO,SERNANP,66,EST?NDAR,GO,ASEO Y LIMPIEZA,2.3.1.5.3.1,"ASEO, LIMPIEZA Y TOCADOR",240.00,120.00,120.00
20230525,BP ALTO MAYO,VIGILANCIA  Y CONTROL PARA LA PROTECCION DE AREAS NATURALES,DyT,CI,157,EST?NDAR,GO,CALZADO,2.3.1.2.1.3,CALZADO,851.00,851.00,851.00
20230525,DGANP,OTORGAMIENTO Y RENOVACION DE DERECHOS PARA EL APROVECHAMIENTO DE RECURSOS RENOVABLES EN AREAS NATURALES PROTEGIDAS,DyT,KFW,424,EST?NDAR,GO,COMBUSTIBLE,2.3.1.3.1.1,COMBUSTIBLES Y CARBURANTES,"14,700.00","4,000.00","4,000.00"
20230525,DGANP,OTORGAMIENTO Y RENOVACION DE DERECHOS PARA EL APROVECHAMIENTO DEL RECURSO PAISAJE EN AREAS NATURALES PROTEGIDAS,DyT,KFW,176,EST?NDAR,GO,SERV. LOC. ADM.,2.3.2.9.1.1,LOCACI?N DE SERVICIOS REALIZADOS POR PERSONAS NATURALES RELACIONADAS AL ROL DE LA ENTIDAD,"79,000.00","45,500.00",0.00
20230525,OA,GESTION ADMINISTRATIVA,RO,SERNANP,215,PLANILLA,D.L. 728,D.L. 728,2.1.1.9.1.3,BONIFICACION POR ESCOLARIDAD,"1,600.00","1,600.00","1,200.00"
20230525,OPP,PLANEAMIENTO Y PRESUPUESTO,RO,SERNANP,210,OTROS GASTOS,OTROS GASTOS,OTROS GASTOS,2.5.4.1.2.1,DERECHOS ADMINISTRATIVOS,630.00,460.00,460.00
20230525,PN CERROS DE AMOTAPE,VIGILANCIA  Y CONTROL PARA LA PROTECCION DE AREAS NATURALES,RO,SERNANP,162,PLANILLA,CAS,CAS,2.3.2.8.1.1,CONTRATO ADMINISTRATIVO DE SERVICIOS,"262,185.00","262,185.00","105,709.50"
20230525,PN SIERRA DEL DIVISOR,VIGILANCIA  Y CONTROL PARA LA PROTECCION DE AREAS NATURALES,RO,SERNANP,144,EST?NDAR,GO,SERV. SEG. Y VIG.,2.3.2.3.1.2,SERVICIOS DE SEGURIDAD Y VIGILANCIA,"10,185.00",0.00,0.00
20230525,PN SIERRA DEL DIVISOR,VIGILANCIA  Y CONTROL PARA LA PROTECCION DE AREAS NATURALES,DyT,KFW,144,EST?NDAR,GO,LUBRICANTES,2.3.1.3.1.3,"LUBRICANTES, GRASAS Y AFINES","2,700.00","1,696.00","1,390.00"
20230525,PN YAGUAS,DESARROLLO DE ESPACIOS PARTICIPATIVOS PARA LA CONSERVACION DE LOS RECURSOS NATURALES,DyT,PdP,337,EST?NDAR,GO,TALLERES,2.3.2.7.10.1,"SEMINARIOS ,TALLERES Y SIMILARES ORGANIZADOS POR LA  INSTITUCION","3,000.00","3,000.00",0.00
20230525,PN YANACHAGA CHEMILLEN,SEGUIMIENTO Y EVALUACION DEL PROGRAMA,DyT,PdP,338,PROH. MANT,GO,PROH. MANT VEH.,2.3.1.6.1.99,OTROS ACCESORIOS Y REPUESTOS,240.00,240.00,240.00
20230525,RC AMARAKAERI,INSTRUMENTOS DE PLANIFICACION Y DESARROLLO EN AREAS NATURALES PROTEGIDAS ELABORADOS,DyT,PdP,395,EST?NDAR,GO,UTILES DE ESCRIT.,2.3.1.5.1.2,"PAPELERIA EN GENERAL, UTILES Y MATERIALES DE OFICINA","4,450.00","2,050.00","2,050.00"
20230525,RC ASHANINKA,INSTRUMENTOS DE PLANIFICACION Y DESARROLLO EN AREAS NATURALES PROTEGIDAS ELABORADOS,DyT,PdP,345,PROH. SERV. VARIOS,GO,PROH. SERV.  PUBLIC/PERS NAT. Y JUR.,2.3.2.2.4.1,SERVICIO DE PUBLICIDAD,500.00,0.00,0.00
20230525,RC CHAYU NAIN,GESTION DEL PROGRAMA,RO,SERNANP,3,PLANILLA,CAS,CAS,2.3.2.8.1.2,CONTRIBUCIONES A ESSALUD DE C.A.S.,"4,304.00","4,304.00","2,004.80"
20230525,RC YANESHA,VIGILANCIA  Y CONTROL PARA LA PROTECCION DE AREAS NATURALES,RO,SERNANP,151,EST?NDAR,GO,MEDICAMENTOS,2.3.1.8.1.2,MEDICAMENTOS,"1,800.00",900.00,750.00
20230525,RN PUCACURO,INSTRUMENTOS DE PLANIFICACION Y DESARROLLO EN AREAS NATURALES PROTEGIDAS ELABORADOS,DyT,PdP,375,EST?NDAR,GO,VIATICOS,2.3.2.1.2.2,VIATICOS Y ASIGNACIONES POR COMISION DE SERVICIO,"2,600.00","2,600.00","2,600.00"
20230525,RN PUCACURO,OTORGAMIENTO Y RENOVACION DE DERECHOS PARA EL APROVECHAMIENTO DE RECURSOS RENOVABLES EN AREAS NATURALES PROTEGIDAS,DyT,KFW,410,EST?NDAR,GO,VIATICOS,2.3.2.1.2.2,VIATICOS Y ASIGNACIONES POR COMISION DE SERVICIO,"1,600.00","1,600.00","1,000.00"
20230525,SH CHACAMARCA,OPERACION Y MANTENIMIENTO DE INFRAESTRUCTURA,RO,SERNANP,268,PROH. MANT,GO,PROH. MANT VEH.,2.3.2.4.5.1,DE VEHICULOS,"3,000.00","2,005.00","1,540.00"
20230525,SN MANGLARES DE TUMBES,GESTION DEL PROGRAMA,RO,SERNANP,83,PLANILLA,D.L. 728,D.L. 728,2.1.1.9.2.1,COMPENSACION POR TIEMPO DE SERVICIOS (CTS),"1,859.00","1,859.00",960.35
20230525,BP PUI PUI,DESARROLLO DE ESPACIOS PARTICIPATIVOS PARA LA CONSERVACION DE LOS RECURSOS NATURALES,DyT,PdP,303,EST?NDAR,GO,GO,2.3.1.8.1.99,OTROS PRODUCTOS SIMILARES,"3,200.00",0.00,0.00
20230525,CC EL ANGOLO,GESTION DEL PROGRAMA,RO,SERNANP,74,PROH. SERV. VARIOS,GO,PROH. SERV.  PUBLIC/PERS NAT. Y JUR.,2.3.2.7.11.99,SERVICIOS DIVERSOS,"6,000.00","3,000.00","2,500.00"
20230525,DGANP,GESTION DEL PROGRAMA,RO,SERNANP,40,EST?NDAR,GO,SERV. LOC. ADM.,2.3.2.9.1.1,LOCACI?N DE SERVICIOS REALIZADOS POR PERSONAS NATURALES RELACIONADAS AL ROL DE LA ENTIDAD,"36,000.00","22,000.00","12,200.00"
20230525,GERENCIA GENERAL,CONDUCCION Y ORIENTACION SUPERIOR,DyT,PdP,212,PLANILLA,CAS,CAS,2.3.2.8.1.1,CONTRATO ADMINISTRATIVO DE SERVICIOS,"119,040.00","119,040.00","59,392.31"
20230525,OA - UNIDADES OPERATIVAS,GESTION DEL PROGRAMA,RO,SERNANP,50,EST?NDAR,GO,VIATICOS,2.3.2.1.2.2,VIATICOS Y ASIGNACIONES POR COMISION DE SERVICIO,"2,820.00","2,820.00","1,603.00"
20230525,PN BAHUAJA SONENE,GESTION DEL PROGRAMA,RO,DS N? 025-2023-EF.,287,EQUIPAMIENTO,EQUIPAMIENTO,EQUIPAMIENTO,2.6.3.1.1.1,PARA TRANSPORTE TERRESTRE,"598,069.00","598,068.60",0.00
20230525,PN CERROS DE AMOTAPE,GESTION DEL PROGRAMA,RO,SERNANP,82,EST?NDAR,GO,MEDICAMENTOS,2.3.1.8.1.2,MEDICAMENTOS,"1,400.00",700.00,700.00
20230525,PN HUASCARAN,IMPLEMENTACION DE BRIGADAS PARA LA ATENCION FRENTE A EMERGENCIAS Y DESASTRES,RO,SERNANP,180,EST?NDAR,GO,COMBUSTIBLE,2.3.1.3.1.1,COMBUSTIBLES Y CARBURANTES,"2,500.00",600.00,0.00
20230525,PN RIO ABISEO,VIGILANCIA  Y CONTROL PARA LA PROTECCION DE AREAS NATURALES,DyT,PdP,324,EST?NDAR,GO,GO,2.3.2.2.3.99,OTROS SERVICIOS DE COMUNICACION,"3,885.00","3,885.00","3,885.00"
20230525,RC HUIMEKI,VIGILANCIA  Y CONTROL PARA LA PROTECCION DE AREAS NATURALES,RO,SERNANP,137,EST?NDAR,GO,GASES,2.3.1.3.1.2,GASES,792.00,342.00,342.00
20230525,RC MACHIGUENGA,GESTION DEL PROGRAMA,RO,SERNANP,23,EST?NDAR,GO,GO,2.3.2.2.3.1,CORREOS Y SERVICIOS DE MENSAJERIA,600.00,300.00,100.00
20230525,RC MACHIGUENGA,VIGILANCIA  Y CONTROL PARA LA PROTECCION DE AREAS NATURALES,DyT,PdP,356,PROH. MANT,GO,PROH. MANT VEH.,2.3.1.6.1.1,DE VEHICULOS,"2,200.00","2,200.00","2,200.00"
20230525,RN PACAYA SAMIRIA,VIGILANCIA  Y CONTROL PARA LA PROTECCION DE AREAS NATURALES,DyT,KFW,141,PLANILLA,CAS,CAS,2.3.2.8.1.1,CONTRATO ADMINISTRATIVO DE SERVICIOS,"271,562.00","271,562.00","76,920.66"
20230525,RN TAMBOPATA,EVALUACION DE ZONAS DEGRADADAS EN PROCESO DE RESTAURACION,RO,SERNANP,166,PROH. MANT,GO,PROH. MANT INFR.,2.3.1.6.1.4,DE SEGURIDAD,"6,208.00","6,204.00","6,172.80"
20230525,RN TAMBOPATA,OPERACION Y MANTENIMIENTO DE INFRAESTRUCTURA,RO,SERNANP,227,PROH. MANT,GO,PROH. MANT INFR.,2.3.2.4.2.1,"DE EDIFICACIONES, OFICINAS Y ESTRUCTURAS","15,000.00","15,000.00","15,000.00"
20230525,RN TITICACA,VIGILANCIA  Y CONTROL PARA LA PROTECCION DE AREAS NATURALES,RO,SERNANP,155,PROH. MANT,GO,PROH. MANT VEH.,2.3.1.6.1.1,DE VEHICULOS,"2,760.00","2,760.00","2,760.00"
20230525,RN TUMBES,OPERACIONES DE SOPORTE LOGISTICO PARA LA INTERDICCION DE LA MINERIA ILEGAL,RO,SERNANP,209,EST?NDAR,GO,TALLERES,2.3.2.7.10.1,"SEMINARIOS ,TALLERES Y SIMILARES ORGANIZADOS POR LA  INSTITUCION",360.00,0.00,0.00
20230525,SH CHACAMARCA,VIGILANCIA  Y CONTROL PARA LA PROTECCION DE AREAS NATURALES,RO,SERNANP,120,EST?NDAR,GO,GO,2.3.1.99.1.1,HERRAMIENTAS,"1,200.00","1,200.00","1,200.00"
20230525,SH MACHUPICCHU,VIGILANCIA  Y CONTROL PARA LA PROTECCION DE AREAS NATURALES,RO,SERNANP,113,EST?NDAR,GO,GASES,2.3.1.3.1.2,GASES,"6,600.00","3,440.00","2,812.00"
20230525,SN LAGUNAS DE MEJIA,GESTION DEL PROGRAMA,RO,SERNANP,13,EST?NDAR,GO,MEDICAMENTOS,2.3.1.8.1.2,MEDICAMENTOS,194.00,0.00,0.00
20230525,ZR ANCON,GESTION DEL PROGRAMA,RO,SERNANP,39,EST?NDAR,GO,MEDICAMENTOS,2.3.1.8.1.2,MEDICAMENTOS,100.00,100.00,0.00
20230525,ZR ANCON,VIGILANCIA  Y CONTROL PARA LA PROTECCION DE AREAS NATURALES,DyT,OEFA/PCD-RPCD -0023-2022 (DERRAME PETROLEO),129,PROH. MANT,GO,PROH. MANT VEH.,2.3.1.6.1.99,OTROS ACCESORIOS Y REPUESTOS,"7,021.00",0.00,0.00
20230525,ZR RIO NIEVA,VIGILANCIA  Y CONTROL PARA LA PROTECCION DE AREAS NATURALES,RO,SERNANP,93,EST?NDAR,GO,COMBUSTIBLE,2.3.1.3.1.1,COMBUSTIBLES Y CARBURANTES,"13,714.00","5,655.00","4,655.00"
20230525,BP PUI PUI,VIGILANCIA  Y CONTROL PARA LA PROTECCION DE AREAS NATURALES,DyT,PdP,280,EST?NDAR,GO,GASES,2.3.1.3.1.2,GASES,600.00,480.00,326.25
20230525,BP SAN MATIAS SAN CARLOS,VIGILANCIA  Y CONTROL PARA LA PROTECCION DE AREAS NATURALES,RO,SERNANP,152,PLANILLA,CAS,CAS,2.3.2.8.1.1,CONTRATO ADMINISTRATIVO DE SERVICIOS,"153,918.00","153,918.00","30,227.01"
20230525,CC EL ANGOLO,VIGILANCIA  Y CONTROL PARA LA PROTECCION DE AREAS NATURALES,RO,SERNANP,153,EST?NDAR,GO,LUBRICANTES,2.3.1.3.1.3,"LUBRICANTES, GRASAS Y AFINES",300.00,300.00,300.00
20230525,DGANP,MECANISMOS E INSTRUMENTOS DE GESTION PARTICIPATIVA DE RECURSOS NATURALES IMPLEMENTADOS,DyT,KFW,396,PLANILLA,CAS,CAS,2.3.2.8.1.4,AGUINALDOS DE C.A.S.,600.00,600.00,0.00
